"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","75","","","79","14359","","","","68","","59","58","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","80","","","72","17447","","","","67","","64","62","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","71","9783","","","","80","","63","63","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","60","","","71","18767","","","","71","","62","58","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","54","","","62","27951","","","","68","","40","61","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","66","26007","","","","75","","28","52","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","75","14014","","","","53","","59","46","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","60","24407","","","","74","","56","58","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","50","8950","","","","50","","34","47","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","61","7750","","","","61","","34","64","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","50","21647","","","","52","","25","49","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","50","7863","","","","50","","50","50","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","70","","","58","17560","","","","73","","40","54","","","","","","","","","","","","","yes","","","","2022-02-17T16:39:19.000Z",374858,"group_2","",419137,"1080","1920","session_2",1,"2022-02-17T16:10:48.000Z","","","","not measured","",true
